airport_qid,airport,country_qid,country,administrative_entity_qid,administrative_entity,latitude,longitude,iata_code,icao_code,hub_qid,hub,hub_latitude,hub_longitude,replaced_by_qid,replaced_by_icao_code
Q6533290,Lethbridge Airpark,Q408,Australia,Q36687,Victoria,-37.916944444444,144.10027777778,NA,YLED,NA,NA,NA,NA,NA,
Q97701901,Leeton Airport,Q408,Australia,Q3224,New South Wales,-34.499788,146.446646,NA,YLEE,NA,NA,NA,NA,NA,
Q18565,Leongatha Airport,Q408,Australia,Q36687,Victoria,-38.495,145.86,NA,YLEG,NA,NA,NA,NA,NA,
Q97701982,Lemont Airport,Q408,Australia,Q34366,Tasmania,-42.31166667,147.62166667,NA,YLEM,NA,NA,NA,NA,NA,
Q6526684,Leonora Airport,Q408,Australia,Q3206,Western Australia,-28.878055555556,121.31555555556,LNO,YLEO,NA,NA,NA,NA,NA,
Q97702005,Lakes Entrance Airport,Q408,Australia,Q36687,Victoria,-37.8791999816895,147.986999511719,NA,YLET,NA,NA,NA,NA,NA,
Q17611,Lake Evella Airport,Q408,Australia,Q3235,Northern Territory,-12.498333333333,135.805,LEL,YLEV,NA,NA,NA,NA,NA,
Q21957699,Lakefield,Q408,Australia,Q36074,Queensland,-14.9167,144.333,NA,YLFD,NA,NA,NA,NA,NA,
Q97702047,Longflat Airport,Q408,Australia,Q3224,New South Wales,-30.23333333,149.46666667,NA,YLFT,NA,NA,NA,NA,NA,
Q97701907,La Grange Bay Airport,Q408,Australia,Q3206,Western Australia,-18.6833,121.807999,NA,YLGB,NA,NA,NA,NA,NA,
Q97701988,Lake Grace Airport,Q408,Australia,Q3206,Western Australia,-33.13330078125,118.400001525879,NA,YLGC,NA,NA,NA,NA,NA,
Q97702045,Longdown Airport,Q408,Australia,Q34366,Tasmania,-41.6953010559082,147.143005371094,NA,YLGD,NA,NA,NA,NA,NA,
Q97702027,Langhorne Airport,Q408,Australia,Q35715,South Australia,-35.30694444,139.26944444,NA,YLGH,NA,NA,NA,NA,NA,
Q97701981,Laglan Airport,Q408,Australia,Q36074,Queensland,-22.5,146.667007446289,NA,YLGL,NA,NA,NA,NA,NA,
Q97702052,Loongana Airport,Q408,Australia,Q3206,Western Australia,-30.9500007629395,127.032997131348,NA,YLGN,NA,NA,NA,NA,NA,
Q97702033,Largs Bay Airport,Q408,Australia,Q35715,South Australia,-34.8,138.49,NA,YLGS,NA,NA,NA,NA,NA,
Q97701908,Legune Stn Airport,Q408,Australia,Q3235,Northern Territory,-15.2166996002197,129.447998046875,NA,YLGU,NA,NA,NA,NA,NA,
Q17559,Lord Howe Island Airport,Q408,Australia,Q104784,Lord Howe Island,-31.538333333333,159.07722222222,LDH,YLHI,Q104784,Lord Howe Island,-31.55,159.08333333333,NA,
Q97702043,Long Hill Airport,Q408,Australia,Q34366,Tasmania,-41.3333015441895,146.5,NA,YLHL,NA,NA,NA,NA,NA,
Q97701979,Lemington/hunter Valley Operations Airport,Q408,Australia,Q3224,New South Wales,NA,NA,NA,YLHO,NA,NA,NA,NA,NA,
Q6665505,Lockhart River Airport,Q408,Australia,Q1593316,Aboriginal Shire of Lockhart River,-12.786944444444,143.30472222222,IRG,YLHR,Q13365036,Lockhart River,-12.783333333333,143.35,NA,
Q97702110,Lyndhurst Stn Airport,Q408,Australia,Q36074,Queensland,-19.1958007812,144.371002197,NA,YLHS,NA,NA,NA,NA,NA,
Q97701990,Liddell Coal Airport,Q408,Australia,Q3224,New South Wales,NA,NA,NA,YLID,NA,NA,NA,NA,NA,
Q97702010,Lismore Hospital Airport,Q408,Australia,Q3224,New South Wales,-28.80166667,153.28833333,NA,YLIH,NA,NA,NA,NA,NA,
Q14935193,Lilydale Airport,Q408,Australia,Q36687,Victoria,-37.69166667,145.36666667,NA,YLIL,NA,NA,NA,NA,NA,
Q21924071,Limbunya Airport,Q408,Australia,Q3235,Northern Territory,-17.2356,129.882,NA,YLIM,NA,NA,NA,NA,NA,
Q21924072,Lindeman Island Airport,Q408,Australia,Q36074,Queensland,-20.4536,149.03999,NA,YLIN,NA,NA,NA,NA,NA,
Q97701992,Liddell Open Cut Mine Airport,Q408,Australia,Q3224,New South Wales,NA,NA,NA,YLIO,NA,NA,NA,NA,NA,
Q17555,Lismore Airport,Q408,Australia,Q35001,Lismore,-28.828055555556,153.26,LSY,YLIS,Q35001,Lismore,-28.8066666666667,153.2858333,NA,
Q97702014,Litchfield Airport,Q408,Australia,Q3235,Northern Territory,-13.43333333,130.47,NA,YLIT,NA,NA,NA,NA,NA,
Q97702025,Liveringa Airport,Q408,Australia,Q3206,Western Australia,-18.05,124.16666667,NA,YLIV,NA,NA,NA,NA,NA,
Q6476360,Lake Johnston Airport,Q408,Australia,Q3206,Western Australia,-32.3183,120.555,NA,YLJN,NA,NA,NA,NA,NA,
Q97701991,Lake Jindabyne Airport,Q408,Australia,Q3224,New South Wales,-36.4,148.61666667,NA,YLJY,NA,NA,NA,NA,NA,
Q97702099,Lucky Downs Airport,Q408,Australia,Q36074,Queensland,-18.9167003631592,145,NA,YLKD,NA,NA,NA,NA,NA,
Q97702006,Lakes Entrance Airport,Q408,Australia,Q36687,Victoria,-37.8526992797852,147.957992553711,NA,YLKE,NA,NA,NA,NA,NA,
Q21957713,Lake Nash,Q408,Australia,Q3235,Northern Territory,-21,137.917,NA,YLKN,NA,NA,NA,NA,NA,
Q97703251,The Lakes Airport,Q408,Australia,Q3224,New South Wales,-31.71472222,152.72472222,NA,YLKS,NA,NA,NA,NA,NA,
Q97702036,Larrakeyah Airport,Q408,Australia,Q3235,Northern Territory,-17.83333333,133.51666667,NA,YLKY,NA,NA,NA,NA,NA,
Q97702252,Mobella Airport,Q408,Australia,Q35715,South Australia,-29.7982997894287,133.345001220703,NA,YLLA,NA,NA,NA,NA,NA,
Q97701996,Lilla Creek Airport,Q408,Australia,Q3235,Northern Territory,-25.5666999816895,134,NA,YLLC,NA,NA,NA,NA,NA,
Q97702029,Langlo Downs Airport,Q408,Australia,Q36074,Queensland,-25.5333003997803,145.766998291016,NA,YLLD,NA,NA,NA,NA,NA,
Q4851609,Ballera Airport,Q408,Australia,Q36074,Queensland,-27.4083,141.808,BBL,YLLE,NA,NA,NA,NA,NA,
Q97702092,Lower Light Airport,Q408,Australia,Q35715,South Australia,-34.51611111,138.42472222,NA,YLLT,NA,NA,NA,NA,NA,
Q97700240,Balma Airport,Q408,Australia,Q3235,Northern Territory,-13.24916667,135.84805556,NA,YLMA,NA,NA,NA,NA,NA,
Q97702012,Lambrook Airport,Q408,Australia,Q3224,New South Wales,-31.1000003814697,149.932998657227,NA,YLMB,NA,NA,NA,NA,NA,
Q97701980,Lady Musgrave Island Airport,Q408,Australia,Q36074,Queensland,-23.9,152.4,NA,YLMI,NA,NA,NA,NA,NA,
Q97701997,Lillimur Airport,Q408,Australia,Q36687,Victoria,-36.36833333,141.07333333,NA,YLMR,NA,NA,NA,NA,NA,
Q97702508,Mungo Lodge Airport,Q408,Australia,Q3224,New South Wales,-33.7458244463,143.001308441,NA,YLMU,NA,NA,NA,NA,NA,
Q21957707,Lakeland Downs Airport,Q408,Australia,Q36074,Queensland,-15.84444,144.85027,NA,YLND,NA,NA,NA,NA,NA,
Q97702869,Prelude Flng Mobile Rig Airport,Q408,Australia,Q3206,Western Australia,NA,NA,NA,YLNG,NA,NA,NA,NA,NA,
Q97702019,Landor Races Airport,Q408,Australia,Q3206,Western Australia,-24.9500007629395,116.967002868652,NA,YLNR,NA,NA,NA,NA,NA,
Q97702032,Lochinvar Airport,Q408,Australia,Q3206,Western Australia,-20.75830078125,121.016998291016,NA,YLOC,NA,NA,NA,NA,NA,
Q97702050,Longwood Airport,Q408,Australia,Q36687,Victoria,-36.8078002929688,145.457000732422,NA,YLOD,NA,NA,NA,NA,NA,
Q97702066,Louth Airport,Q408,Australia,Q3224,New South Wales,-30.5417003631592,145.100006103516,NA,YLOH,NA,NA,NA,NA,NA,
Q21924069,Lock Airport,Q408,Australia,Q35715,South Australia,-33.54369,135.69261,NA,YLOK,NA,NA,NA,NA,NA,
Q97703581,Wyloo Station Airport,Q408,Australia,Q3206,Western Australia,-22.70166667,116.23833333,NA,YLOO,NA,NA,NA,NA,NA,
Q21924070,Lorraine Airport,Q408,Australia,Q36074,Queensland,-18.9933,139.907,NA,YLOR,NA,NA,NA,NA,NA,
Q97702064,Louisa Downs Airport,Q408,Australia,Q3206,Western Australia,-18.7166996002197,126.717002868652,NA,YLOU,NA,NA,NA,NA,NA,
Q21924067,Lotus Vale Airport,Q408,Australia,Q36074,Queensland,-17.0483,141.37601,NA,YLOV,NA,NA,NA,NA,NA,
Q97702068,Lowendal Island Airport,Q408,Australia,Q3206,Western Australia,-20.65,115.56666667,NA,YLOW,NA,NA,NA,NA,NA,
Q14329,Loxton Airport,Q408,Australia,Q35715,South Australia,-34.475,140.663,NA,YLOX,NA,NA,NA,NA,NA,
Q97701987,Leopold Downs Airport,Q408,Australia,Q3206,Western Australia,-17.86666667,125.41666667,NA,YLPD,NA,NA,NA,NA,NA,
Q97701998,Lake Pedder Airport,Q408,Australia,Q34366,Tasmania,-43.049999237061,146.33299255371,NA,YLPR,NA,NA,NA,NA,NA,
Q21924065,Laura Airport,Q408,Australia,Q36074,Queensland,-15.55,144.45,LUU,YLRA,Q986668,Laura,-15.533333333333,144.5,NA,
Q17553,Lightning Ridge Airport,Q408,Australia,Q1001654,Lightning Ridge,-29.456666666667,147.985,LHG,YLRD,NA,NA,NA,NA,NA,
Q10853042,Longreach Airport,Q408,Australia,Q36074,Queensland,-23.434166666667,144.28027777778,LRE,YLRE,Q28184223,Longreach Powerhouse,-23.4404,144.2455,NA,
Q97702054,Lorna Glen Hs Airport,Q408,Australia,Q3206,Western Australia,-26.2166996002197,121.550003051758,NA,YLRG,NA,NA,NA,NA,NA,
Q21924066,New Laura Airport,Q408,Australia,Q36074,Queensland,-15.1833,144.367,NA,YLRS,NA,NA,NA,NA,NA,
Q97702018,Little River Airport,Q408,Australia,Q36687,Victoria,-37.91666667,144.48333333,NA,YLRV,NA,NA,NA,NA,NA,
Q97701994,Life Saver Base/sydney Airport,Q408,Australia,Q3224,New South Wales,-33.99472222,151.24861111,NA,YLSB,NA,NA,NA,NA,NA,
Q4258606,Leinster Airport,Q408,Australia,Q3206,Western Australia,-27.843333333333,120.70333333333,LER,YLST,NA,NA,NA,NA,NA,
Q97702359,Mount Lindsay Airport,Q408,Australia,Q35715,South Australia,-27.0182991027832,129.884994506836,NA,YLSY,NA,NA,NA,NA,NA,
Q6502629,Laverton Airport,Q408,Australia,Q3206,Western Australia,-28.613611111111,122.42388888889,LVO,YLTN,NA,NA,NA,NA,NA,
Q21957759,Lady Elliot Island,Q408,Australia,Q36074,Queensland,-24.12,152.7,NA,YLTT,NA,NA,NA,NA,NA,
Q18564,Latrobe Valley Airport,Q408,Australia,Q36687,Victoria,-38.207222222222,146.47027777778,TGN,YLTV,NA,NA,NA,NA,NA,
Q97702101,Lucy Creek Airport,Q408,Australia,Q3235,Northern Territory,-22.4666996002197,136.266998291016,NA,YLUC,NA,NA,NA,NA,NA,
Q97702098,Lucindale Airport,Q408,Australia,Q35715,South Australia,-36.9716987609863,140.352005004883,NA,YLUI,NA,NA,NA,NA,NA,
Q97702280,Moolelulooloo Airport,Q408,Australia,Q35715,South Australia,-31.63330078125,140.533004760742,NA,YLUL,NA,NA,NA,NA,NA,
Q97702104,Lumley Hill Airport,Q408,Australia,Q36074,Queensland,-16.89166667,145.74166667,NA,YLUM,NA,NA,NA,NA,NA,
Q97701887,Laurinel Airport,Q408,Australia,Q36074,Queensland,-23.255,149.57166667,NA,YLUN,NA,NA,NA,NA,NA,
Q97701905,Leeuwin Estate Airport,Q408,Australia,Q3206,Western Australia,-34.020973,115.064471,NA,YLUW,NA,NA,NA,NA,NA,
Q97701999,Lillyvale Airport,Q408,Australia,Q36074,Queensland,-14.49,143.67666667,NA,YLVA,NA,NA,NA,NA,NA,
Q97701989,Lake Everard Airport,Q408,Australia,Q35715,South Australia,-31.7332992553711,135.026992797852,NA,YLVD,NA,NA,NA,NA,NA,
Q2886642,Lavarack Barracks,Q408,Australia,Q36074,Queensland,-19.3217,146.802,NA,YLVK,NA,NA,NA,NA,NA,
Q20449806,Laverton Airport,Q408,Australia,Q36687,Victoria,-37.863612,144.745833,NA,YLVT,NA,NA,NA,NA,NA,
Q97702039,Lockyer Waters/breefield Airport,Q408,Australia,Q36074,Queensland,NA,NA,NA,YLWB,NA,NA,NA,NA,NA,
Q97702000,Lake Way Airport,Q408,Australia,Q3206,Western Australia,-26.9449996948242,120.470001220703,NA,YLWY,NA,NA,NA,NA,NA,
Q97702112,Lyndley Airport,Q408,Australia,Q36074,Queensland,-26.8332996368408,151.233001708984,NA,YLYD,NA,NA,NA,NA,NA,
Q21924068,Lyndhurst Airport,Q408,Australia,Q36074,Queensland,-19.1958,144.371,NA,YLYH,NA,NA,NA,NA,NA,
Q97702113,Lyndoch Airport,Q408,Australia,Q35715,South Australia,-34.61828,138.911362,NA,YLYK,NA,NA,NA,NA,NA,
Q97702114,Lyndon Stn Airport,Q408,Australia,Q3206,Western Australia,-23.63330078125,115.233001708984,NA,YLYN,NA,NA,NA,NA,NA,
Q6660515,Lizard Island Airport,Q408,Australia,Q36074,Queensland,-14.673333333333,145.455,LZR,YLZI,NA,NA,NA,NA,NA,
Q6721657,Mabuiag Island Airport,Q408,Australia,Q36074,Queensland,-9.9516666666667,142.19666666667,UBB,YMAA,NA,NA,NA,NA,NA,
Q97702146,Macumba Airport,Q408,Australia,Q35715,South Australia,-27.2616996765137,135.638000488281,NA,YMAC,NA,NA,NA,NA,NA,
Q97702400,Murray/mer Island Airport,Q408,Australia,Q36074,Queensland,-9.915105,144.054644,NA,YMAE,NA,NA,NA,NA,NA,
Q97702065,Manangatang Airport,Q408,Australia,Q36687,Victoria,-35.0499992370605,142.867004394531,NA,YMAG,NA,NA,NA,NA,NA,
Q97702105,Manguri Airport,Q408,Australia,Q35715,South Australia,-28.9799995422363,134.371994018555,NA,YMAI,NA,NA,NA,NA,NA,
Q97702154,Marigaldjban Airport,Q408,Australia,Q3235,Northern Territory,-12.235,134.05,NA,YMAJ,NA,NA,NA,NA,NA,
Q97702118,Mabel Creek Stn Airport,Q408,Australia,Q35715,South Australia,-28.9416999816895,134.332992553711,NA,YMAK,NA,NA,NA,NA,NA,
Q97702107,Manilla Airport,Q408,Australia,Q3224,New South Wales,-30.77,150.72833333,NA,YMAL,NA,NA,NA,NA,NA,
Q97702255,Mona Mona Airport,Q408,Australia,Q36074,Queensland,-16.73333333,145.51027778,NA,YMAM,NA,NA,NA,NA,NA,
Q97702355,Mount Kukiandra Airport,Q408,Australia,Q36074,Queensland,-19.68333333,146.84666667,NA,YMAN,NA,NA,NA,NA,NA,
Q97702178,Mataranka Township Airport,Q408,Australia,Q3235,Northern Territory,NA,NA,NA,YMAR,NA,NA,NA,NA,NA,
Q97702111,Manilla Station Airport,Q408,Australia,Q3224,New South Wales,-33.38055556,142.14055556,NA,YMAS,NA,NA,NA,NA,NA,
Q97702204,Mater Hospital (brisbane) Airport,Q408,Australia,Q36074,Queensland,-27.48543,153.02839,NA,YMAT,NA,NA,NA,NA,NA,
Q97702368,Mount Augustus Airport,Q408,Australia,Q3206,Western Australia,-24.2999992370605,116.916999816895,NA,YMAU,NA,NA,NA,NA,NA,
Q17896,Avalon Airport,Q408,Australia,Q4827531,Avalon,-38.039444,144.469444,AVV,YMAV,Q231765,Geelong,-38.15,144.35,NA,
Q97702214,May Downs Airport,Q408,Australia,Q36074,Queensland,-22.36666667,148.895,NA,YMAW,NA,NA,NA,NA,NA,
Q97702067,Manbullo Airport,Q408,Australia,Q3235,Northern Territory,-14.5998416666667,132.190619444444,NA,YMAX,NA,NA,NA,NA,NA,
Q17440,Albury Airport,Q408,Australia,Q331764,Albury,-36.065,146.9344444,ABX,YMAY,Q331764,Albury,-36.0733333333333,146.9144444,NA,
Q1031208,Mareeba Airfield,Q408,Australia,Q36074,Queensland,-17.069166666667,145.41916666667,MRG,YMBA,NA,NA,NA,NA,NA,
Q97702380,Mount Baw Baw Airport,Q408,Australia,Q36687,Victoria,-37.84166667,146.26166667,NA,YMBB,NA,NA,NA,NA,NA,
Q1528645,Murray Bridge Airport,Q408,Australia,Q35715,South Australia,-35.066666666667,139.22666666667,NA,YMBD,NA,NA,NA,NA,NA,
Q97702282,Mooliabeenie Airport,Q408,Australia,Q3206,Western Australia,-31.33333333,116.01666667,NA,YMBE,NA,NA,NA,NA,NA,
Q97702207,Millers Bluff Airport,Q408,Australia,Q34366,Tasmania,-41.91861111,147.16361111,NA,YMBF,NA,NA,NA,NA,NA,
Q97702115,Manly Boat Harbour Airport,Q408,Australia,Q36074,Queensland,-27.45638889,153.19111111,NA,YMBH,NA,NA,NA,NA,NA,
Q21924063,Marble Bar Airport,Q408,Australia,Q3206,Western Australia,-21.1633,119.833,NA,YMBL,NA,NA,NA,NA,NA,
Q97702370,Mount Bannerman Airport,Q408,Australia,Q3206,Western Australia,-19.46666667,127.16666667,NA,YMBM,NA,NA,NA,NA,NA,
Q97702392,Mount Bundey Mine Airport,Q408,Australia,Q3235,Northern Territory,-12.86666667,131.58333333,NA,YMBN,NA,NA,NA,NA,NA,
Q97702240,Membinup Airport,Q408,Australia,Q3206,Western Australia,-33.875,122.61166667,NA,YMBP,NA,NA,NA,NA,NA,
Q97702206,Matheson Bore Airport,Q408,Australia,Q35715,South Australia,-28.26666667,134.13333333,NA,YMBR,NA,NA,NA,NA,NA,
Q97702273,Montebello Island Airport,Q408,Australia,Q3206,Western Australia,-20.43333333,115.55,NA,YMBS,NA,NA,NA,NA,NA,
Q97702382,Mount Beauty Airport,Q408,Australia,Q36687,Victoria,-36.7315756754,147.168903351,NA,YMBT,NA,NA,NA,NA,NA,
Q652764,Maryborough Airport,Q408,Australia,Q36687,Victoria,-37.0333,143.708,NA,YMBU,NA,NA,NA,NA,NA,
Q97702496,Mundrabilla Hs Airport,Q408,Australia,Q3206,Western Australia,-31.8672008514404,127.853996276855,NA,YMBX,NA,NA,NA,NA,NA,
Q97702324,Mount Ebenezer Airport,Q408,Australia,Q3235,Northern Territory,-25.1667003631592,132.632995605469,NA,YMBZ,NA,NA,NA,NA,NA,
Q97702277,Mount Clere Hs Airport,Q408,Australia,Q3206,Western Australia,-25.1000003814697,117.583000183105,NA,YMCE,NA,NA,NA,NA,NA,
Q97702220,Mccaffrey Field Airport,Q408,Australia,Q36074,Queensland,-27.34916667,151.51388889,NA,YMCF,NA,NA,NA,NA,NA,
Q97702230,Melbourne Cricket Ground Airport,Q408,Australia,Q36687,Victoria,-37.81666667,144.96666667,NA,YMCG,NA,NA,NA,NA,NA,
Q97702514,Murchison Airport,Q408,Australia,Q36687,Victoria,-36.61666667,145.23333333,NA,YMCH,NA,NA,NA,NA,NA,
Q97702153,Magnetic Island Airport,Q408,Australia,Q36074,Queensland,-19.14166667,146.82777778,NA,YMCI,NA,NA,NA,NA,NA,
Q97702222,Mckinlay Airport,Q408,Australia,Q36074,Queensland,-21.2833003997803,141.287994384766,NA,YMCK,NA,NA,NA,NA,NA,
Q97702279,Mount Coolon Airport,Q408,Australia,Q36074,Queensland,-21.3917007446289,147.324996948242,NA,YMCL,NA,NA,NA,NA,NA,
Q97702100,Mangoola Coal Mine Airport,Q408,Australia,Q3224,New South Wales,NA,NA,NA,YMCM,NA,NA,NA,NA,NA,
Q18566,Mallacoota Airport,Q408,Australia,Q36687,Victoria,-37.598888888889,149.72083333333,XMC,YMCO,NA,NA,NA,NA,NA,
Q21924061,Manners Creek Airport,Q408,Australia,Q3235,Northern Territory,-22.1,137.983,NA,YMCR,NA,NA,NA,NA,NA,
Q97702144,Macrossan Airport,Q408,Australia,Q36074,Queensland,-20.0167007446289,146.483001708984,NA,YMCS,NA,NA,NA,NA,NA,
Q20450792,Millicent Airport,Q408,Australia,Q35715,South Australia,-37.583612,140.366112,NA,YMCT,NA,NA,NA,NA,NA,
Q97702348,Morocco West Airport,Q408,Australia,Q3206,Western Australia,-18.2,127.5,NA,YMCW,NA,NA,NA,NA,NA,
Q97702270,Michaelmas Cay Airport,Q408,Australia,Q36074,Queensland,-16.60666667,145.97416667,NA,YMCY,NA,NA,NA,NA,NA,
Q97702500,Mundubbera Airport,Q408,Australia,Q36074,Queensland,-25.5916996002197,151.317001342773,NA,YMDA,NA,NA,NA,NA,NA,
Q97702483,Mundabullangana Airport,Q408,Australia,Q3206,Western Australia,-20.5167007446289,118.067001342773,NA,YMDB,NA,NA,NA,NA,NA,
Q97702493,Mundowdna Airport,Q408,Australia,Q35715,South Australia,-29.71333333,138.22666667,NA,YMDD,NA,NA,NA,NA,NA,
Q97702319,Mount Dore Airport,Q408,Australia,Q36074,Queensland,-21.66666667,140.53333333,NA,YMDE,NA,NA,NA,NA,NA,
Q17564,Mudgee Airport,Q408,Australia,Q59819,Mudgee,-32.5625,149.61111111111,DGE,YMDG,NA,NA,NA,NA,NA,
Q21924054,Mandora Airport,Q408,Australia,Q3206,Western Australia,-19.7383,120.838,NA,YMDI,NA,NA,NA,NA,NA,
Q97702384,Mount Riddock Stn Airport,Q408,Australia,Q3235,Northern Territory,-23.0333003997803,134.682998657227,NA,YMDK,NA,NA,NA,NA,NA,
Q97702259,Merredin Airport,Q408,Australia,Q3206,Western Australia,-31.5049991607666,118.322998046875,NA,YMDN,NA,NA,NA,NA,NA,
Q97702148,Madowla Park Airport,Q408,Australia,Q36687,Victoria,-36.08333333,144.98333333,NA,YMDO,NA,NA,NA,NA,NA,
Q97702290,Moondah Park Airport,Q408,Australia,Q36074,Queensland,-24.28333333,143,NA,YMDP,NA,NA,NA,NA,NA,
Q97702226,Minderoo Airport,Q408,Australia,Q3206,Western Australia,-22,115.050003051758,NA,YMDR,NA,NA,NA,NA,NA,
Q21924055,Macdonald Downs Airport,Q408,Australia,Q3235,Northern Territory,-22.444,135.19901,NA,YMDS,NA,NA,NA,NA,NA,
Q97702498,Mundrabilla Motel Airport,Q408,Australia,Q3206,Western Australia,-31.8267002105713,128.229995727539,NA,YMDT,NA,NA,NA,NA,NA,
Q97702286,Mount Davies Airport,Q408,Australia,Q35715,South Australia,-26.1667003631592,129.132995605469,NA,YMDV,NA,NA,NA,NA,NA,
Q97702233,Melinda Downs Airport,Q408,Australia,Q36074,Queensland,-19.76666667,140.38333333,NA,YMDX,NA,NA,NA,NA,NA,
Q97702390,Mount Bundey Airport,Q408,Australia,Q3235,Northern Territory,-12.8900003433228,131.908004760742,NA,YMDY,NA,NA,NA,NA,NA,
Q97702143,Mardi Stn Airport,Q408,Australia,Q3206,Western Australia,-21.2000007629395,115.983001708984,NA,YMDZ,NA,NA,NA,NA,NA,
Q97702322,Mount Eba Airport,Q408,Australia,Q35715,South Australia,-30.1760997772217,135.671005249023,NA,YMEB,NA,NA,NA,NA,NA,
Q97702243,Menindee Airport,Q408,Australia,Q3224,New South Wales,-32.36669921875,142.404998779297,NA,YMED,NA,NA,NA,NA,NA,
Q97702256,Merlin Mine Airport,Q408,Australia,Q3235,Northern Territory,-16.825,136.33333333,NA,YMEE,NA,NA,NA,NA,NA,
Q97702245,Meningie Airport,Q408,Australia,Q35715,South Australia,-35.7025,139.34416667,NA,YMEG,NA,NA,NA,NA,NA,
Q97702250,Mereenie Airport,Q408,Australia,Q3235,Northern Territory,-23.9766998291016,131.561996459961,NA,YMEI,NA,NA,NA,NA,NA,
Q652405,Meekatharra Airport,Q408,Australia,Q3206,Western Australia,-26.611666666667,118.54777777778,MKR,YMEK,NA,NA,NA,NA,NA,
Q6813779,Melton Airfield,Q408,Australia,Q36687,Victoria,-37.621666666667,144.565,NA,YMEL,NA,NA,NA,NA,NA,
Q97702242,Memooloo Airport,Q408,Australia,Q36074,Queensland,-24,148.71666667,NA,YMEM,NA,NA,NA,NA,NA,
Q1319272,Essendon Airport,Q408,Australia,Q36687,Victoria,-37.728055555556,144.90194444444,MEB,YMEN,Q3141,Melbourne,-37.820555555556,144.96138888889,NA,
Q21962385,Merton Airport,Q408,Australia,Q36687,Victoria,-36.98329,145.717,NA,YMEO,NA,NA,NA,NA,NA,
Q17560,Merimbula Airport,Q408,Australia,Q3306491,Merimbula,-36.908611111111,149.90138888889,MIM,YMER,Q3306491,Merimbula,-36.8983333333333,149.9011111,NA,
Q7274959,RAAF Base East Sale,Q408,Australia,Q36687,Victoria,-38.098888888889,147.14944444444,SXE,YMES,NA,NA,NA,NA,NA,
Q97702237,Melville Water Aerodrome Airport,Q408,Australia,Q3206,Western Australia,-31.9775,115.84138889,NA,YMET,NA,NA,NA,NA,NA,
Q21957720,Merluna,Q408,Australia,Q36074,Queensland,-13.0667,142.45,NA,YMEU,NA,NA,NA,NA,NA,
Q97702229,Mingenew Airport,Q408,Australia,Q3206,Western Australia,-29.2667007446289,115.449996948242,NA,YMEW,NA,NA,NA,NA,NA,
Q97702326,Mount Eliza Airport,Q408,Australia,Q36687,Victoria,-37.61666667,146.65,NA,YMEZ,NA,NA,NA,NA,NA,
Q97702239,Missen Flat/auburnvale Airport,Q408,Australia,Q36074,Queensland,NA,NA,NA,YMFA,NA,NA,NA,NA,NA,
Q97702124,Mansfield Airport,Q408,Australia,Q36687,Victoria,-37.0666999817,146.117004395,NA,YMFD,NA,NA,NA,NA,NA,
Q97702123,Macfarlane Downs Airport,Q408,Australia,Q36074,Queensland,-24.83333333,145.83333333,NA,YMFS,NA,NA,NA,NA,NA,
Q17617,Milingimbi Airport,Q408,Australia,Q3235,Northern Territory,-12.094444444444,134.89361111111,MGT,YMGB,Q1934778,Milingimbi,-12.1033,134.921,NA,
Q17615,Maningrida Airport,Q408,Australia,Q3235,Northern Territory,-12.056111111111,134.23416666667,MNG,YMGD,Q17988,Maningrida,-12.05,134.217,NA,
Q97702459,Mudgeegardaart Airport,Q408,Australia,Q3235,Northern Territory,-11.96666667,132.85,NA,YMGE,NA,NA,NA,NA,NA,
Q97702468,Mulgathing Airport,Q408,Australia,Q35715,South Australia,-30.2292003631592,133.985992431641,NA,YMGG,NA,NA,NA,NA,NA,
Q12694067,Mungindi Airport,Q408,Australia,Q3224,New South Wales,-28.966667,149.058333,NA,YMGI,NA,NA,NA,NA,NA,
Q97702238,Mirrngatja Airport,Q408,Australia,Q3235,Northern Territory,-12.63333333,135.2,NA,YMGJ,NA,NA,NA,NA,NA,
Q97702152,Maggieville Airport,Q408,Australia,Q36074,Queensland,-17.45,141.16666667,NA,YMGL,NA,NA,NA,NA,NA,
Q97702502,Mungabroom Airport,Q408,Australia,Q3235,Northern Territory,-17.81666667,134.55,NA,YMGM,NA,NA,NA,NA,NA,
Q21924105,Mount Gunson Airport,Q408,Australia,Q35715,South Australia,-31.4597,137.174,GSN,YMGN,NA,NA,NA,NA,NA,
Q97702549,Murgoo Stn Airport,Q408,Australia,Q3206,Western Australia,-27.36669921875,116.416999816895,NA,YMGO,NA,NA,NA,NA,NA,
Q21925019,Margaret River Station Airport,Q408,Australia,Q3206,Western Australia,-18.62431,126.87392,MGV,YMGR,NA,NA,NA,NA,NA,
Q97702373,Mount Morgans Airport,Q408,Australia,Q3206,Western Australia,-28.7872009277344,122.033996582031,NA,YMGS,NA,NA,NA,NA,NA,
Q6759842,Margaret River Airport,Q408,Australia,Q3206,Western Australia,-33.93,115.1,MQZ,YMGT,NA,NA,NA,NA,NA,
Q21957733,Musgrave,Q408,Australia,Q36074,Queensland,-14.1667,143.683,MVU,YMGV,NA,NA,NA,NA,NA,
Q97702364,Mount Agnew Airport,Q408,Australia,Q34366,Tasmania,-41.88888889,145.23222222,NA,YMGW,NA,NA,NA,NA,NA,
